snapshot_date,ndc,drug_name,on_hand_units,dispensed_past_week,reorder_qty,expired_units,stockout_flag,expiry_date,inventory_value_usd
2025-02-17,57237-0082-01,Metoprolol 50mg,24081,3720,18918,0,False,2026-08-19,12762.93
2025-02-17,57237-0091-01,Sertraline 50mg,21240,3660,0,0,False,2026-07-15,10832.4
2025-02-17,57237-0092-01,Sertraline 100mg,65624,2700,0,0,False,2026-02-03,180466.0
2025-02-17,57237-0101-01,Escitalopram 10mg,46940,3780,0,0,False,2027-02-10,155371.4
2025-02-17,57237-0111-01,Bupropion SR 150mg,14634,2820,10057,0,False,2026-08-19,9219.42
2025-02-17,57237-0121-01,Hydrochlorothiazide 25mg,26385,5220,20631,0,False,2026-08-19,11345.55
2025-02-17,57237-0131-01,Furosemide 40mg,77146,3930,0,0,False,2027-02-10,289297.5
2025-02-17,57237-0141-01,Carvedilol 6.25mg,19688,4950,0,0,False,2026-07-22,78555.12
2025-02-17,57237-0151-01,Pantoprazole 40mg,14017,4470,11084,0,False,2027-02-17,36864.71
2025-02-17,57237-0161-01,Montelukast 10mg,11956,2850,0,0,False,2027-02-10,4662.84
2025-02-17,57237-0171-01,Glipizide 5mg,23130,3180,0,0,False,2026-07-15,25211.7
2025-02-17,57237-0181-01,Tamsulosin 0.4mg,15831,2070,0,0,False,2025-12-23,70131.33
2025-02-17,57237-0191-01,Alendronate 70mg,2255,252,0,0,False,2026-08-12,8817.05
2025-02-17,57237-0201-01,Amoxicillin 500mg,3325,891,2353,0,False,2027-02-17,4355.75
2025-02-17,57237-0202-01,Amoxicillin 875mg,2643,426,0,0,False,2026-02-10,9964.11
2025-02-17,57237-0211-01,Azithromycin 250mg,940,204,574,0,False,2026-02-17,1616.8
2025-02-17,57237-0221-01,Albuterol Inhaler,222,94,0,0,False,2027-02-03,674.88
2025-02-17,57237-0231-01,Oseltamivir 75mg,1976,180,0,0,False,2027-02-10,8338.72
2025-02-17,57237-0241-01,Cetirizine 10mg,12661,2880,0,0,False,2027-02-10,5064.4
2025-02-17,57237-0242-01,Loratadine 10mg,28450,2850,0,0,False,2026-12-30,23898.0
2025-02-17,57237-0243-01,Fexofenadine 180mg,21977,2160,0,0,False,2026-07-01,25493.32
2025-02-17,57237-0251-01,Fluticasone Nasal 50mcg,128,31,0,0,False,2026-12-30,225.28
2025-02-17,57237-0261-01,Prednisone 20mg,1140,363,0,0,False,2026-02-10,3556.8
2025-02-17,57237-0271-01,Doxycycline 100mg,2070,525,1203,0,False,2026-02-17,6437.7
2025-02-17,57237-0281-01,Cephalexin 500mg,2461,554,1653,0,False,2026-02-17,2682.49
2025-02-17,57237-0291-01,Trimethoprim/Sulfa DS,1119,198,0,0,False,2026-07-08,4073.16
2025-02-17,57237-0301-01,Promethazine 25mg,2472,592,0,0,False,2025-12-16,3114.72
2025-02-17,57237-0311-01,Ondansetron 4mg,839,459,0,0,False,2027-01-20,3456.68
2025-02-17,57237-0401-01,Ibuprofen 600mg,25266,1710,15333,0,False,2026-08-19,99800.7
2025-02-17,57237-0402-01,Ibuprofen 800mg,13673,1830,0,0,False,2026-07-29,13946.46
2025-02-17,57237-0411-01,Cyclobenzaprine 10mg,6879,810,4429,0,False,2027-02-17,12588.57
2025-02-17,57237-0421-01,Tramadol 50mg,10266,1560,0,0,False,2026-07-22,21661.26
2025-02-17,57237-0431-01,Oxycodone/APAP 5/325mg,4204,480,0,0,False,2027-02-03,2942.8
2025-02-17,57237-0441-01,Methylprednisolone 4mg,2496,567,0,0,False,2026-07-29,6389.76
2025-02-17,57237-0451-01,Clonazepam 0.5mg,10355,1650,0,0,False,2026-08-12,34999.9
2025-02-17,57237-0461-01,Alprazolam 0.5mg,2473,1350,0,0,False,2026-08-05,10015.65
2025-02-17,57237-0471-01,Zolpidem 10mg,4177,870,0,0,False,2026-01-27,7017.36
2025-02-17,57237-0481-01,Hydroxyzine 25mg,19662,1230,13591,0,False,2026-02-17,45812.46
2025-02-17,57237-0491-01,Linaclotide 145mcg,3246,1410,2543,0,False,2026-02-17,11101.32
2025-02-17,57237-0501-01,Insulin Glargine U-100,346,68,0,0,False,2026-01-20,262.96
2025-02-17,57237-0511-01,Insulin Aspart U-100,102,26,0,0,False,2026-07-29,365.16
2025-02-17,57237-0521-01,Methotrexate 2.5mg,537,72,0,0,False,2026-07-08,1460.64
2025-02-17,57237-0531-01,Allopurinol 300mg,16429,2370,0,0,False,2026-07-08,29079.33
2025-02-17,57237-0541-01,Colchicine 0.6mg,23839,990,0,0,False,2027-02-10,57690.38
2025-02-17,57237-0551-01,Finasteride 5mg,13079,1950,0,0,False,2026-01-13,50746.52
2025-02-17,57237-0561-01,Sildenafil 50mg,6762,294,0,0,False,2026-01-20,20894.58
2025-02-17,57237-0571-01,Topiramate 25mg,2566,1410,0,0,False,2027-01-27,7928.94
2025-02-17,57237-0581-01,Quetiapine 25mg,4734,1770,0,0,False,2027-02-10,16095.6
2025-02-17,57237-0591-01,Aripiprazole 10mg,2446,720,0,0,False,2026-06-17,3864.68
2025-02-17,57237-0601-01,Duloxetine 30mg,5408,1830,0,0,False,2026-08-12,10816.0
2025-02-17,57237-0611-01,Venlafaxine ER 75mg,13583,2070,0,0,False,2026-12-30,1222.47
2025-02-17,57237-0621-01,Memantine 10mg,4617,690,0,0,False,2026-08-12,18237.15
2025-02-17,57237-0631-01,Donepezil 10mg,12777,1050,11076,0,False,2026-02-17,55963.26
2025-02-17,57237-0641-01,Rosuvastatin 20mg,23836,2580,0,0,False,2026-01-20,55299.52
2025-02-17,57237-0651-01,Ezetimibe 10mg,11678,2370,0,0,False,2026-07-08,45894.54
2025-02-17,57237-0661-01,Clopidogrel 75mg,8049,1470,0,0,False,2027-01-20,30586.2
2025-02-17,57237-0671-01,Warfarin 5mg,19340,1650,0,0,False,2026-01-06,53571.8
2025-02-17,57237-0681-01,Rivaroxaban 20mg,21444,2400,0,0,False,2025-12-30,37098.12
2025-02-17,57237-0691-01,Apixaban 5mg,5413,840,0,0,False,2027-01-06,13315.98
2025-02-17,57237-0701-01,Spironolactone 25mg,2749,1620,0,0,False,2027-01-27,11380.86
2025-02-17,57237-0711-01,Clindamycin 300mg,2967,665,0,0,False,2025-12-02,4480.17
2025-02-17,57237-0721-01,Nitrofurantoin 100mg,1177,252,0,0,False,2026-08-12,670.89
2025-02-17,57237-0731-01,Ciprofloxacin 500mg,1835,160,0,0,False,2026-08-05,7266.6
2025-02-17,57237-0741-01,Metronidazole 500mg,3091,343,0,0,False,2026-02-10,3523.74
2025-02-17,57237-0751-01,Valacyclovir 500mg,811,257,0,0,False,2026-02-10,3211.56
2025-02-17,57237-0761-01,Acyclovir 400mg,3121,490,0,0,False,2026-07-29,1435.66
2025-02-17,57237-0771-01,Fluconazole 150mg,96,11,65,0,False,2027-02-17,354.24
2025-02-17,57237-0781-01,Nystatin Oral Susp,59,11,0,0,False,2026-01-27,204.14
2025-02-17,57237-0791-01,Latanoprost 0.005%,70,15,0,0,False,2027-01-20,210.0
2025-02-17,57237-0801-01,Timolol 0.5% Eye,103,12,72,0,False,2027-02-17,83.43
2025-02-17,57237-0811-01,Metoclopramide 10mg,3975,480,0,0,False,2026-08-12,15661.5
2025-02-17,57237-0821-01,Dicyclomine 20mg,24824,1410,0,0,False,2027-02-03,107736.16
2025-02-17,57237-0831-01,Famotidine 40mg,4453,2100,0,0,False,2027-02-10,15229.26
2025-02-17,57237-0841-01,Lactulose Solution,156,15,0,0,False,2026-07-22,151.32
2025-02-17,57237-0851-01,Polyethylene Glycol 3350,91,27,0,0,False,2027-01-20,167.44
2025-02-17,57237-0861-01,Testosterone Cypionate,104,12,0,0,False,2026-08-05,306.8
2025-02-17,57237-0871-01,Progesterone 200mg,4015,720,0,0,False,2026-08-12,16300.9
2025-02-17,57237-0881-01,Estradiol 1mg,4793,1080,0,0,False,2026-02-03,2923.73
2025-02-17,57237-0891-01,Norethindrone/EE,4903,868,0,0,False,2026-02-03,1765.08
2025-02-24,57237-0001-01,Metformin 500mg,23239,6870,15459,0,False,2026-02-24,67625.49
2025-02-24,57237-0002-01,Metformin 1000mg,31871,5760,0,0,False,2025-12-30,107086.56
2025-02-24,57237-0011-01,Lisinopril 10mg,68443,8220,0,0,False,2027-02-17,73234.01
2025-02-24,57237-0012-01,Lisinopril 20mg,7776,5070,0,0,False,2027-02-10,4121.28
2025-02-24,57237-0021-01,Atorvastatin 20mg,19491,5640,13687,0,False,2026-02-24,78353.82
2025-02-24,57237-0022-01,Atorvastatin 40mg,10424,6120,0,0,False,2026-02-17,28040.56
2025-02-24,57237-0031-01,Amlodipine 5mg,100300,5190,0,0,False,2026-02-17,21063.0
2025-02-24,57237-0032-01,Amlodipine 10mg,19658,3330,0,0,False,2026-12-09,21820.38
2025-02-24,57237-0041-01,Omeprazole 20mg,69397,7140,0,0,False,2026-02-03,13879.4
2025-02-24,57237-0042-01,Omeprazole 40mg,13095,4380,7586,0,False,2027-02-24,42427.8
2025-02-24,57237-0051-01,Losartan 50mg,19994,4170,0,0,False,2026-02-10,49785.06
2025-02-24,57237-0052-01,Losartan 100mg,11257,2640,8542,0,False,2026-08-26,23301.99
2025-02-24,57237-0061-01,Gabapentin 300mg,52917,7650,39358,0,False,2026-02-24,193676.22
2025-02-24,57237-0062-01,Gabapentin 600mg,30424,4500,0,0,False,2026-02-10,104354.32
2025-02-24,57237-0071-01,Levothyroxine 50mcg,20231,4650,0,0,False,2026-08-12,64132.27
2025-02-24,57237-0072-01,Levothyroxine 100mcg,11390,4290,7829,0,False,2026-02-24,14920.9
2025-02-24,57237-0081-01,Metoprolol 25mg,16171,4260,0,0,False,2026-08-19,69697.01
2025-02-24,57237-0082-01,Metoprolol 50mg,20811,3270,0,0,False,2026-08-19,11029.83
2025-02-24,57237-0091-01,Sertraline 50mg,59266,3900,41926,0,False,2026-08-26,30225.66
2025-02-24,57237-0092-01,Sertraline 100mg,61544,4080,0,0,False,2026-02-03,169246.0
2025-02-24,57237-0101-01,Escitalopram 10mg,42230,4710,0,0,False,2027-02-10,139781.3
2025-02-24,57237-0111-01,Bupropion SR 150mg,11034,3600,0,0,False,2026-08-19,6951.42
2025-02-24,57237-0121-01,Hydrochlorothiazide 25mg,20715,5670,0,0,False,2026-08-19,8907.45
2025-02-24,57237-0131-01,Furosemide 40mg,72706,4440,0,0,False,2027-02-10,272647.5
2025-02-24,57237-0141-01,Carvedilol 6.25mg,15608,4080,0,0,False,2026-07-22,62275.92
2025-02-24,57237-0151-01,Pantoprazole 40mg,11107,2910,0,0,False,2027-02-17,29211.41
2025-02-24,57237-0161-01,Montelukast 10mg,7876,4080,0,0,False,2027-02-10,3071.64
2025-02-24,57237-0171-01,Glipizide 5mg,19980,3150,0,0,False,2026-07-15,21778.2
2025-02-24,57237-0181-01,Tamsulosin 0.4mg,12801,3030,0,0,False,2025-12-23,56708.43
2025-02-24,57237-0191-01,Alendronate 70mg,1991,264,0,0,False,2026-08-12,7784.81
2025-02-24,57237-0201-01,Amoxicillin 500mg,2368,957,0,0,False,2027-02-17,3102.08
2025-02-24,57237-0202-01,Amoxicillin 875mg,2277,366,0,0,False,2026-02-10,8584.29
2025-02-24,57237-0211-01,Azithromycin 250mg,760,180,0,0,False,2026-02-17,1307.2
2025-02-24,57237-0221-01,Albuterol Inhaler,529,78,385,0,False,2027-02-24,1608.16
2025-02-24,57237-0231-01,Oseltamivir 75mg,1826,150,0,0,False,2027-02-10,7705.72
2025-02-24,57237-0241-01,Cetirizine 10mg,10561,2100,0,0,False,2027-02-10,4224.4
2025-02-24,57237-0242-01,Loratadine 10mg,26200,2250,0,0,False,2026-12-30,22008.0
2025-02-24,57237-0243-01,Fexofenadine 180mg,20117,1860,0,0,False,2026-07-01,23335.72
2025-02-24,57237-0251-01,Fluticasone Nasal 50mcg,429,36,337,0,False,2027-02-24,755.04
2025-02-24,57237-0261-01,Prednisone 20mg,834,306,0,0,False,2026-02-10,2602.08
2025-02-24,57237-0271-01,Doxycycline 100mg,1594,476,0,0,False,2026-02-17,4957.34
2025-02-24,57237-0281-01,Cephalexin 500mg,1951,510,0,0,False,2026-02-17,2126.59
2025-02-24,57237-0291-01,Trimethoprim/Sulfa DS,971,148,0,0,False,2026-07-08,3534.44
2025-02-24,57237-0301-01,Promethazine 25mg,1936,536,0,0,False,2025-12-16,2439.36
2025-02-24,57237-0311-01,Ondansetron 4mg,1751,360,1272,0,False,2027-02-24,7214.12
2025-02-24,57237-0401-01,Ibuprofen 600mg,23136,2130,0,0,False,2026-08-19,91387.2
2025-02-24,57237-0402-01,Ibuprofen 800mg,11333,2340,0,0,False,2026-07-29,11559.66
2025-02-24,57237-0411-01,Cyclobenzaprine 10mg,5769,1110,0,0,False,2027-02-17,10557.27
2025-02-24,57237-0421-01,Tramadol 50mg,8856,1410,0,0,False,2026-07-22,18686.16
2025-02-24,57237-0431-01,Oxycodone/APAP 5/325mg,3754,450,0,0,False,2027-02-03,2627.8
2025-02-24,57237-0441-01,Methylprednisolone 4mg,1866,630,0,0,False,2026-07-29,4776.96
2025-02-24,57237-0451-01,Clonazepam 0.5mg,9005,1350,0,0,False,2026-08-12,30436.9
2025-02-24,57237-0461-01,Alprazolam 0.5mg,5069,1410,4006,0,False,2026-08-26,20529.45
2025-02-24,57237-0471-01,Zolpidem 10mg,3187,990,0,0,False,2026-01-27,5354.16
2025-02-24,57237-0481-01,Hydroxyzine 25mg,18312,1350,0,0,False,2026-02-17,42666.96
2025-02-24,57237-0491-01,Linaclotide 145mcg,4938,1650,3342,0,False,2026-02-24,16887.96
2025-02-24,57237-0501-01,Insulin Glargine U-100,289,57,0,0,False,2026-01-20,219.64
2025-02-24,57237-0511-01,Insulin Aspart U-100,205,43,146,0,False,2026-08-26,733.9
2025-02-24,57237-0521-01,Methotrexate 2.5mg,445,92,0,0,False,2026-07-08,1210.4
2025-02-24,57237-0531-01,Allopurinol 300mg,13729,2700,0,0,False,2026-07-08,24300.33
2025-02-24,57237-0541-01,Colchicine 0.6mg,22999,840,0,0,False,2027-02-10,55657.58
2025-02-24,57237-0551-01,Finasteride 5mg,10979,2100,0,0,False,2026-01-13,42598.52
2025-02-24,57237-0561-01,Sildenafil 50mg,6456,306,0,0,False,2026-01-20,19949.04
2025-02-24,57237-0571-01,Topiramate 25mg,4691,1170,3295,0,False,2027-02-24,14495.19
2025-02-24,57237-0581-01,Quetiapine 25mg,3774,960,0,0,False,2027-02-10,12831.6
2025-02-24,57237-0591-01,Aripiprazole 10mg,5864,660,4078,0,False,2026-08-26,9265.12
2025-02-24,57237-0601-01,Duloxetine 30mg,3158,2250,0,0,False,2026-08-12,6316.0
2025-02-24,57237-0611-01,Venlafaxine ER 75mg,11663,1920,0,0,False,2026-12-30,1049.67
2025-02-24,57237-0621-01,Memantine 10mg,3267,1350,0,0,False,2026-08-12,12904.65
2025-02-24,57237-0631-01,Donepezil 10mg,11727,1050,0,0,False,2026-02-17,51364.26
2025-02-24,57237-0641-01,Rosuvastatin 20mg,21196,2640,0,0,False,2026-01-20,49174.72
2025-02-24,57237-0651-01,Ezetimibe 10mg,29540,2400,20262,0,False,2026-08-26,116092.2
2025-02-24,57237-0661-01,Clopidogrel 75mg,5679,2370,0,0,False,2027-01-20,21580.2
2025-02-24,57237-0671-01,Warfarin 5mg,16220,3120,0,0,False,2026-01-06,44929.4
2025-02-24,57237-0681-01,Rivaroxaban 20mg,19674,1770,0,0,False,2025-12-30,34036.02
2025-02-24,57237-0691-01,Apixaban 5mg,15227,1440,11254,0,False,2027-02-24,37458.42
2025-02-24,57237-0701-01,Spironolactone 25mg,6567,1500,5318,0,False,2027-02-24,27187.38
2025-02-24,57237-0711-01,Clindamycin 300mg,2589,378,0,0,False,2025-12-02,3909.39
2025-02-24,57237-0721-01,Nitrofurantoin 100mg,911,266,0,0,False,2026-08-12,519.27
2025-02-24,57237-0731-01,Ciprofloxacin 500mg,1563,272,0,0,False,2026-08-05,6189.48
2025-02-24,57237-0741-01,Metronidazole 500mg,2650,441,0,0,False,2026-02-10,3021.0
2025-02-24,57237-0751-01,Valacyclovir 500mg,1315,497,1001,0,False,2026-02-24,5207.4
2025-02-24,57237-0761-01,Acyclovir 400mg,2753,368,0,0,False,2026-07-29,1266.38
2025-02-24,57237-0771-01,Fluconazole 150mg,82,14,0,0,False,2027-02-17,302.58
2025-02-24,57237-0781-01,Nystatin Oral Susp,45,14,0,0,False,2026-01-27,155.7
2025-02-24,57237-0791-01,Latanoprost 0.005%,142,13,85,0,False,2027-02-24,426.0
2025-02-24,57237-0801-01,Timolol 0.5% Eye,76,27,0,0,False,2027-02-17,61.56
2025-02-24,57237-0811-01,Metoclopramide 10mg,3375,600,0,0,False,2026-08-12,13297.5
2025-02-24,57237-0821-01,Dicyclomine 20mg,23564,1260,0,0,False,2027-02-03,102267.76
2025-02-24,57237-0831-01,Famotidine 40mg,9595,1770,6912,0,False,2027-02-24,32814.9
2025-02-24,57237-0841-01,Lactulose Solution,144,12,0,0,False,2026-07-22,139.68
2025-02-24,57237-0851-01,Polyethylene Glycol 3350,195,31,135,0,False,2027-02-24,358.8
2025-02-24,57237-0861-01,Testosterone Cypionate,92,12,0,0,False,2026-08-05,271.4
2025-02-24,57237-0871-01,Progesterone 200mg,3445,570,0,0,False,2026-08-12,13986.7
2025-02-24,57237-0881-01,Estradiol 1mg,3623,1170,0,0,False,2026-02-03,2210.03
2025-02-24,57237-0891-01,Norethindrone/EE,4175,728,0,0,False,2026-02-03,1503.0
2025-03-03,57237-0001-01,Metformin 500mg,14929,8310,0,0,False,2026-02-24,43443.39
2025-03-03,57237-0002-01,Metformin 1000mg,27401,4470,0,0,False,2025-12-30,92067.36
2025-03-03,57237-0011-01,Lisinopril 10mg,61933,6510,0,0,False,2027-02-17,66268.31
2025-03-03,57237-0012-01,Lisinopril 20mg,14519,4230,10973,0,False,2027-03-03,7695.07
2025-03-03,57237-0021-01,Atorvastatin 20mg,12951,6540,0,0,False,2026-02-24,52063.02
2025-03-03,57237-0022-01,Atorvastatin 40mg,20363,5790,15729,0,False,2026-03-03,54776.47
2025-03-03,57237-0031-01,Amlodipine 5mg,93880,6420,0,0,False,2026-02-17,19714.8
2025-03-03,57237-0032-01,Amlodipine 10mg,16268,3390,0,0,False,2026-12-09,18057.48
2025-03-03,57237-0041-01,Omeprazole 20mg,62617,6780,0,0,False,2026-02-03,12523.4
2025-03-03,57237-0042-01,Omeprazole 40mg,9735,3360,0,0,False,2027-02-24,31541.4
2025-03-03,57237-0051-01,Losartan 50mg,15794,4200,0,0,False,2026-02-10,39327.06
2025-03-03,57237-0052-01,Losartan 100mg,9097,2160,0,0,False,2026-08-26,18830.79
2025-03-03,57237-0061-01,Gabapentin 300mg,46437,6480,0,0,False,2026-02-24,169959.42
2025-03-03,57237-0062-01,Gabapentin 600mg,24934,5490,0,0,False,2026-02-10,85523.62
2025-03-03,57237-0071-01,Levothyroxine 50mcg,15551,4680,0,0,False,2026-08-12,49296.67
2025-03-03,57237-0072-01,Levothyroxine 100mcg,7520,3870,0,0,False,2026-02-24,9851.2
2025-03-03,57237-0081-01,Metoprolol 25mg,11701,4470,0,0,False,2026-08-19,50431.31
2025-03-03,57237-0082-01,Metoprolol 50mg,17961,2850,0,0,False,2026-08-19,9519.33
2025-03-03,57237-0091-01,Sertraline 50mg,55036,4230,0,0,False,2026-08-26,28068.36
2025-03-03,57237-0092-01,Sertraline 100mg,59174,2370,0,0,False,2026-02-03,162728.5
2025-03-03,57237-0101-01,Escitalopram 10mg,37370,4860,0,0,False,2027-02-10,123694.7
2025-03-03,57237-0111-01,Bupropion SR 150mg,7764,3270,0,0,False,2026-08-19,4891.32
2025-03-03,57237-0121-01,Hydrochlorothiazide 25mg,16425,4290,0,0,False,2026-08-19,7062.75
2025-03-03,57237-0131-01,Furosemide 40mg,69796,2910,0,0,False,2027-02-10,261735.0
2025-03-03,57237-0141-01,Carvedilol 6.25mg,41543,3240,29175,0,False,2026-09-02,165756.57
2025-03-03,57237-0151-01,Pantoprazole 40mg,6757,4350,0,0,False,2027-02-17,17770.91
2025-03-03,57237-0161-01,Montelukast 10mg,12553,3060,7737,0,False,2027-03-03,4895.67
2025-03-03,57237-0171-01,Glipizide 5mg,17130,2850,0,0,False,2026-07-15,18671.7
2025-03-03,57237-0181-01,Tamsulosin 0.4mg,42938,1980,32117,0,False,2026-03-03,190215.34
2025-03-03,57237-0191-01,Alendronate 70mg,1771,220,0,0,False,2026-08-12,6924.61
2025-03-03,57237-0201-01,Amoxicillin 500mg,4646,734,3012,0,False,2027-03-03,6086.26
2025-03-03,57237-0202-01,Amoxicillin 875mg,1781,496,0,0,False,2026-02-10,6714.37
2025-03-03,57237-0211-01,Azithromycin 250mg,610,150,0,0,False,2026-02-17,1049.2
2025-03-03,57237-0221-01,Albuterol Inhaler,464,65,0,0,False,2027-02-24,1410.56
2025-03-03,57237-0231-01,Oseltamivir 75mg,1626,200,0,0,False,2027-02-10,6861.72
2025-03-03,57237-0241-01,Cetirizine 10mg,7321,3240,0,0,False,2027-02-10,2928.4
2025-03-03,57237-0242-01,Loratadine 10mg,23350,2850,0,0,False,2026-12-30,19614.0
2025-03-03,57237-0243-01,Fexofenadine 180mg,17717,2400,0,0,False,2026-07-01,20551.72
2025-03-03,57237-0251-01,Fluticasone Nasal 50mcg,399,30,0,0,False,2027-02-24,702.24
2025-03-03,57237-0261-01,Prednisone 20mg,653,181,0,0,False,2026-02-10,2037.36
2025-03-03,57237-0271-01,Doxycycline 100mg,992,602,0,0,False,2026-02-17,3085.12
2025-03-03,57237-0281-01,Cephalexin 500mg,1481,470,0,0,False,2026-02-17,1614.29
2025-03-03,57237-0291-01,Trimethoprim/Sulfa DS,1953,200,1182,0,False,2026-09-02,7108.92
2025-03-03,57237-0301-01,Promethazine 25mg,1644,292,0,0,False,2025-12-16,2071.44
2025-03-03,57237-0311-01,Ondansetron 4mg,1463,288,0,0,False,2027-02-24,6027.56
2025-03-03,57237-0401-01,Ibuprofen 600mg,21156,1980,0,0,False,2026-08-19,83566.2
2025-03-03,57237-0402-01,Ibuprofen 800mg,9593,1740,0,0,False,2026-07-29,9784.86
2025-03-03,57237-0411-01,Cyclobenzaprine 10mg,5289,480,0,0,False,2027-02-17,9678.87
2025-03-03,57237-0421-01,Tramadol 50mg,7146,1710,0,0,False,2026-07-22,15078.06
2025-03-03,57237-0431-01,Oxycodone/APAP 5/325mg,3284,470,0,0,False,2027-02-03,2298.8
2025-03-03,57237-0441-01,Methylprednisolone 4mg,5062,546,3742,0,False,2026-09-02,12958.72
2025-03-03,57237-0451-01,Clonazepam 0.5mg,7715,1290,0,0,False,2026-08-12,26076.7
2025-03-03,57237-0461-01,Alprazolam 0.5mg,4379,690,0,0,False,2026-08-26,17734.95
2025-03-03,57237-0471-01,Zolpidem 10mg,2557,630,0,0,False,2026-01-27,4295.76
2025-03-03,57237-0481-01,Hydroxyzine 25mg,16662,1650,0,0,False,2026-02-17,38822.46
2025-03-03,57237-0491-01,Linaclotide 145mcg,3828,1110,0,0,False,2026-02-24,13091.76
2025-03-03,57237-0501-01,Insulin Glargine U-100,681,52,444,0,False,2026-03-03,517.56
2025-03-03,57237-0511-01,Insulin Aspart U-100,163,42,0,0,False,2026-08-26,583.54
2025-03-03,57237-0521-01,Methotrexate 2.5mg,405,40,0,0,False,2026-07-08,1101.6
2025-03-03,57237-0531-01,Allopurinol 300mg,11809,1920,0,0,False,2026-07-08,20901.93
2025-03-03,57237-0541-01,Colchicine 0.6mg,21799,1200,0,0,False,2027-02-10,52753.58
2025-03-03,57237-0551-01,Finasteride 5mg,8549,2430,0,0,False,2026-01-13,33170.12
2025-03-03,57237-0561-01,Sildenafil 50mg,6090,366,0,0,False,2026-01-20,18818.1
2025-03-03,57237-0571-01,Topiramate 25mg,3161,1530,0,0,False,2027-02-24,9767.49
2025-03-03,57237-0581-01,Quetiapine 25mg,6560,1290,4076,0,False,2027-03-03,22304.0
2025-03-03,57237-0591-01,Aripiprazole 10mg,5294,570,0,0,False,2026-08-26,8364.52
2025-03-03,57237-0601-01,Duloxetine 30mg,7766,1500,6108,0,False,2026-09-02,15532.0
2025-03-03,57237-0611-01,Venlafaxine ER 75mg,9743,1920,0,0,False,2026-12-30,876.87
2025-03-03,57237-0621-01,Memantine 10mg,2337,930,0,0,False,2026-08-12,9231.15
2025-03-03,57237-0631-01,Donepezil 10mg,11127,600,0,0,False,2026-02-17,48736.26
2025-03-03,57237-0641-01,Rosuvastatin 20mg,18436,2760,0,0,False,2026-01-20,42771.52
2025-03-03,57237-0651-01,Ezetimibe 10mg,27320,2220,0,0,False,2026-08-26,107367.6
2025-03-03,57237-0661-01,Clopidogrel 75mg,3789,1890,0,0,False,2027-01-20,14398.2
2025-03-03,57237-0671-01,Warfarin 5mg,14150,2070,0,0,False,2026-01-06,39195.5
2025-03-03,57237-0681-01,Rivaroxaban 20mg,17904,1770,0,0,False,2025-12-30,30973.92
2025-03-03,57237-0691-01,Apixaban 5mg,13787,1440,0,0,False,2027-02-24,33916.02
2025-03-03,57237-0701-01,Spironolactone 25mg,4917,1650,0,0,False,2027-02-24,20356.38
2025-03-03,57237-0711-01,Clindamycin 300mg,2197,392,0,0,False,2025-12-02,3317.47
2025-03-03,57237-0721-01,Nitrofurantoin 100mg,631,280,0,0,False,2026-08-12,359.67
2025-03-03,57237-0731-01,Ciprofloxacin 500mg,1347,216,0,0,False,2026-08-05,5334.12
2025-03-03,57237-0741-01,Metronidazole 500mg,2433,217,0,0,False,2026-02-10,2773.62
2025-03-03,57237-0751-01,Valacyclovir 500mg,915,400,0,0,False,2026-02-24,3623.4
2025-03-03,57237-0761-01,Acyclovir 400mg,2415,338,0,0,False,2026-07-29,1110.9
2025-03-03,57237-0771-01,Fluconazole 150mg,75,7,0,0,False,2027-02-17,276.75
2025-03-03,57237-0781-01,Nystatin Oral Susp,225,13,193,0,False,2026-03-03,778.5
2025-03-03,57237-0791-01,Latanoprost 0.005%,126,16,0,0,False,2027-02-24,378.0
2025-03-03,57237-0801-01,Timolol 0.5% Eye,62,14,0,0,False,2027-02-17,50.22
2025-03-03,57237-0811-01,Metoclopramide 10mg,2595,780,0,0,False,2026-08-12,10224.3
2025-03-03,57237-0821-01,Dicyclomine 20mg,22334,1230,0,0,False,2027-02-03,96929.56
2025-03-03,57237-0831-01,Famotidine 40mg,7585,2010,0,0,False,2027-02-24,25940.7
2025-03-03,57237-0841-01,Lactulose Solution,126,18,0,0,False,2026-07-22,122.22
2025-03-03,57237-0851-01,Polyethylene Glycol 3350,171,24,0,0,False,2027-02-24,314.64
2025-03-03,57237-0861-01,Testosterone Cypionate,76,16,0,0,False,2026-08-05,224.2
2025-03-03,57237-0871-01,Progesterone 200mg,2905,540,0,0,False,2026-08-12,11794.3
2025-03-03,57237-0881-01,Estradiol 1mg,5597,1800,3774,0,False,2026-03-03,3414.17
2025-03-03,57237-0891-01,Norethindrone/EE,3111,1064,0,0,False,2026-02-03,1119.96
2025-03-10,57237-0001-01,Metformin 500mg,28663,8190,21924,0,False,2026-03-10,83409.33
2025-03-10,57237-0002-01,Metformin 1000mg,57256,5490,35345,0,False,2026-03-10,192380.16
2025-03-10,57237-0011-01,Lisinopril 10mg,56473,5460,0,0,False,2027-02-17,60426.11
2025-03-10,57237-0012-01,Lisinopril 20mg,10769,3750,0,0,False,2027-03-03,5707.57
2025-03-10,57237-0021-01,Atorvastatin 20mg,23339,6780,17168,0,False,2026-03-10,93822.78
2025-03-10,57237-0022-01,Atorvastatin 40mg,14573,5790,0,0,False,2026-03-03,39201.37
2025-03-10,57237-0031-01,Amlodipine 5mg,88480,5400,0,0,False,2026-02-17,18580.8
